board,model,problem_set,problem_index,problem_id,result,runs
scored,Gemma 4 31B IT,hard,172,H_172,correct,G
scored,Gemma 4 31B IT,hard,173,H_173,incorrect,R
scored,Gemma 4 31B IT,hard,174,H_174,correct,G
scored,Gemma 4 31B IT,hard,175,H_175,mixed,RRG
scored,Gemma 4 31B IT,hard,176,H_176,correct,G
scored,Gemma 4 31B IT,hard,177,H_177,correct,G
scored,Gemma 4 31B IT,hard,178,H_178,incorrect,R
scored,Gemma 4 31B IT,hard,179,H_179,correct,G
scored,Gemma 4 31B IT,hard,180,H_180,correct,G
scored,Gemma 4 31B IT,hard,181,H_181,correct,G
scored,Gemma 4 31B IT,hard,182,H_182,correct,G
scored,Gemma 4 31B IT,hard,183,H_183,mixed,GRR
scored,Gemma 4 31B IT,hard,184,H_184,correct,G
scored,Gemma 4 31B IT,hard,185,H_185,mixed,GRR
scored,Gemma 4 31B IT,hard,186,H_186,mixed,GRR
scored,Gemma 4 31B IT,hard,187,H_187,incorrect,R
scored,Gemma 4 31B IT,hard,188,H_188,mixed,GRR
scored,Gemma 4 31B IT,hard,189,H_189,incorrect,R
scored,Gemma 4 31B IT,hard,190,H_190,correct,G
scored,Gemma 4 31B IT,hard,191,H_191,correct,G
scored,Gemma 4 31B IT,hard,192,H_192,correct,G
scored,Gemma 4 31B IT,hard,193,H_193,incorrect,R
scored,Gemma 4 31B IT,hard,194,H_194,correct,G
scored,Gemma 4 31B IT,hard,195,H_195,correct,G
scored,Gemma 4 31B IT,hard,196,H_196,correct,G
scored,Gemma 4 31B IT,hard,197,H_197,correct,G
scored,Gemma 4 31B IT,hard,198,H_198,correct,G
scored,Gemma 4 31B IT,hard,199,H_199,correct,G
scored,Gemma 4 31B IT,hard,200,H_200,correct,G
scored,GPT-OSS 120B,hard,1,H_001,correct,G
scored,GPT-OSS 120B,hard,2,H_002,mixed,RGR
scored,GPT-OSS 120B,hard,3,H_003,correct,G
scored,GPT-OSS 120B,hard,4,H_004,correct,G
scored,GPT-OSS 120B,hard,5,H_005,correct,G
scored,GPT-OSS 120B,hard,6,H_006,correct,G
scored,GPT-OSS 120B,hard,7,H_007,correct,G
scored,GPT-OSS 120B,hard,8,H_008,mixed,GRG
scored,GPT-OSS 120B,hard,9,H_009,correct,G
scored,GPT-OSS 120B,hard,10,H_010,mixed,GRR
scored,GPT-OSS 120B,hard,11,H_011,correct,G
scored,GPT-OSS 120B,hard,12,H_012,incorrect,R
scored,GPT-OSS 120B,hard,13,H_013,mixed,GRG
scored,GPT-OSS 120B,hard,14,H_014,mixed,RRG
scored,GPT-OSS 120B,hard,15,H_015,correct,G
scored,GPT-OSS 120B,hard,16,H_016,mixed,RGG
scored,GPT-OSS 120B,hard,17,H_017,correct,G
scored,GPT-OSS 120B,hard,18,H_018,mixed,GRG
scored,GPT-OSS 120B,hard,19,H_019,mixed,RRG
scored,GPT-OSS 120B,hard,20,H_020,incorrect,R
scored,GPT-OSS 120B,hard,21,H_021,correct,G
scored,GPT-OSS 120B,hard,22,H_022,incorrect,R
scored,GPT-OSS 120B,hard,23,H_023,mixed,GRG
scored,GPT-OSS 120B,hard,24,H_024,mixed,RGG
scored,GPT-OSS 120B,hard,25,H_025,mixed,RGR
scored,GPT-OSS 120B,hard,26,H_026,mixed,GRG
scored,GPT-OSS 120B,hard,27,H_027,mixed,GRR
scored,GPT-OSS 120B,hard,28,H_028,incorrect,R
scored,GPT-OSS 120B,hard,29,H_029,mixed,RRG
scored,GPT-OSS 120B,hard,30,H_030,incorrect,R
scored,GPT-OSS 120B,hard,31,H_031,correct,G
scored,GPT-OSS 120B,hard,32,H_032,incorrect,R
scored,GPT-OSS 120B,hard,33,H_033,correct,G
scored,GPT-OSS 120B,hard,34,H_034,mixed,RGR
scored,GPT-OSS 120B,hard,35,H_035,mixed,RGR
scored,GPT-OSS 120B,hard,36,H_036,mixed,RGG
scored,GPT-OSS 120B,hard,37,H_037,mixed,RRG
scored,GPT-OSS 120B,hard,38,H_038,mixed,RGR
scored,GPT-OSS 120B,hard,39,H_039,correct,G
scored,GPT-OSS 120B,hard,40,H_040,correct,G
scored,GPT-OSS 120B,hard,41,H_041,incorrect,R
scored,GPT-OSS 120B,hard,42,H_042,correct,G
scored,GPT-OSS 120B,hard,43,H_043,mixed,GRG
scored,GPT-OSS 120B,hard,44,H_044,mixed,RGR
scored,GPT-OSS 120B,hard,45,H_045,mixed,RRG
scored,GPT-OSS 120B,hard,46,H_046,mixed,RGR
scored,GPT-OSS 120B,hard,47,H_047,mixed,RGR
scored,GPT-OSS 120B,hard,48,H_048,mixed,GRR
scored,GPT-OSS 120B,hard,49,H_049,correct,G
scored,GPT-OSS 120B,hard,50,H_050,mixed,RGR
scored,GPT-OSS 120B,hard,51,H_051,mixed,GRG
scored,GPT-OSS 120B,hard,52,H_052,incorrect,R
scored,GPT-OSS 120B,hard,53,H_053,mixed,GGR
scored,GPT-OSS 120B,hard,54,H_054,mixed,GRG
scored,GPT-OSS 120B,hard,55,H_055,mixed,RRG
scored,GPT-OSS 120B,hard,56,H_056,mixed,GRR
scored,GPT-OSS 120B,hard,57,H_057,mixed,RGG
scored,GPT-OSS 120B,hard,58,H_058,mixed,RGR
scored,GPT-OSS 120B,hard,59,H_059,incorrect,R
scored,GPT-OSS 120B,hard,60,H_060,correct,G
scored,GPT-OSS 120B,hard,61,H_061,incorrect,R
scored,GPT-OSS 120B,hard,62,H_062,correct,G
scored,GPT-OSS 120B,hard,63,H_063,incorrect,R
scored,GPT-OSS 120B,hard,64,H_064,correct,G
scored,GPT-OSS 120B,hard,65,H_065,incorrect,R
scored,GPT-OSS 120B,hard,66,H_066,correct,G
scored,GPT-OSS 120B,hard,67,H_067,incorrect,R
scored,GPT-OSS 120B,hard,68,H_068,correct,G
scored,GPT-OSS 120B,hard,69,H_069,incorrect,R
scored,GPT-OSS 120B,hard,70,H_070,mixed,RGG
scored,GPT-OSS 120B,hard,71,H_071,mixed,GRR
scored,GPT-OSS 120B,hard,72,H_072,correct,G
scored,GPT-OSS 120B,hard,73,H_073,mixed,RRG
scored,GPT-OSS 120B,hard,74,H_074,correct,G
scored,GPT-OSS 120B,hard,75,H_075,mixed,RGR
scored,GPT-OSS 120B,hard,76,H_076,incorrect,R
scored,GPT-OSS 120B,hard,77,H_077,mixed,RGR
scored,GPT-OSS 120B,hard,78,H_078,correct,G
scored,GPT-OSS 120B,hard,79,H_079,mixed,RGG
scored,GPT-OSS 120B,hard,80,H_080,correct,G
scored,GPT-OSS 120B,hard,81,H_081,incorrect,R
scored,GPT-OSS 120B,hard,82,H_082,correct,G
scored,GPT-OSS 120B,hard,83,H_083,mixed,GRR
scored,GPT-OSS 120B,hard,84,H_084,correct,G
scored,GPT-OSS 120B,hard,85,H_085,mixed,RGG
scored,GPT-OSS 120B,hard,86,H_086,correct,G
scored,GPT-OSS 120B,hard,87,H_087,mixed,GRR
scored,GPT-OSS 120B,hard,88,H_088,correct,G
scored,GPT-OSS 120B,hard,89,H_089,mixed,RGR
scored,GPT-OSS 120B,hard,90,H_090,incorrect,R
scored,GPT-OSS 120B,hard,91,H_091,incorrect,R
scored,GPT-OSS 120B,hard,92,H_092,mixed,GRR
scored,GPT-OSS 120B,hard,93,H_093,incorrect,R
scored,GPT-OSS 120B,hard,94,H_094,incorrect,R
scored,GPT-OSS 120B,hard,95,H_095,mixed,RRG
scored,GPT-OSS 120B,hard,96,H_096,mixed,GRG
scored,GPT-OSS 120B,hard,97,H_097,mixed,RGR
scored,GPT-OSS 120B,hard,98,H_098,correct,G
scored,GPT-OSS 120B,hard,99,H_099,incorrect,R
scored,GPT-OSS 120B,hard,100,H_100,mixed,RGR
scored,GPT-OSS 120B,hard,101,H_101,mixed,GRR
scored,GPT-OSS 120B,hard,102,H_102,mixed,GRG
scored,GPT-OSS 120B,hard,103,H_103,mixed,GGR
scored,GPT-OSS 120B,hard,104,H_104,mixed,RGG
scored,GPT-OSS 120B,hard,105,H_105,mixed,RGG
scored,GPT-OSS 120B,hard,106,H_106,mixed,GGR
scored,GPT-OSS 120B,hard,107,H_107,mixed,RGG
scored,GPT-OSS 120B,hard,108,H_108,correct,G
scored,GPT-OSS 120B,hard,109,H_109,incorrect,R
scored,GPT-OSS 120B,hard,110,H_110,mixed,GRG
scored,GPT-OSS 120B,hard,111,H_111,incorrect,R
scored,GPT-OSS 120B,hard,112,H_112,correct,G
scored,GPT-OSS 120B,hard,113,H_113,mixed,GRR
scored,GPT-OSS 120B,hard,114,H_114,mixed,GRR
scored,GPT-OSS 120B,hard,115,H_115,incorrect,R
scored,GPT-OSS 120B,hard,116,H_116,mixed,GRR
scored,GPT-OSS 120B,hard,117,H_117,mixed,GRG
scored,GPT-OSS 120B,hard,118,H_118,mixed,GRR
scored,GPT-OSS 120B,hard,119,H_119,incorrect,R
scored,GPT-OSS 120B,hard,120,H_120,correct,G
scored,GPT-OSS 120B,hard,121,H_121,incorrect,R
scored,GPT-OSS 120B,hard,122,H_122,correct,G
scored,GPT-OSS 120B,hard,123,H_123,mixed,RGR
scored,GPT-OSS 120B,hard,124,H_124,mixed,GRR
scored,GPT-OSS 120B,hard,125,H_125,incorrect,R
scored,GPT-OSS 120B,hard,126,H_126,mixed,RRG
scored,GPT-OSS 120B,hard,127,H_127,mixed,RGR
scored,GPT-OSS 120B,hard,128,H_128,mixed,GRG
scored,GPT-OSS 120B,hard,129,H_129,incorrect,R
scored,GPT-OSS 120B,hard,130,H_130,mixed,GRG
scored,GPT-OSS 120B,hard,131,H_131,incorrect,R
scored,GPT-OSS 120B,hard,132,H_132,correct,G
scored,GPT-OSS 120B,hard,133,H_133,incorrect,R
scored,GPT-OSS 120B,hard,134,H_134,mixed,GRG
scored,GPT-OSS 120B,hard,135,H_135,mixed,GRG
scored,GPT-OSS 120B,hard,136,H_136,mixed,GRG
scored,GPT-OSS 120B,hard,137,H_137,mixed,GRR
scored,GPT-OSS 120B,hard,138,H_138,mixed,RGR
scored,GPT-OSS 120B,hard,139,H_139,correct,G
scored,GPT-OSS 120B,hard,140,H_140,correct,G
scored,GPT-OSS 120B,hard,141,H_141,correct,G
scored,GPT-OSS 120B,hard,142,H_142,mixed,GRG
scored,GPT-OSS 120B,hard,143,H_143,mixed,GRG
scored,GPT-OSS 120B,hard,144,H_144,mixed,RRG
scored,GPT-OSS 120B,hard,145,H_145,incorrect,R
scored,GPT-OSS 120B,hard,146,H_146,incorrect,R
scored,GPT-OSS 120B,hard,147,H_147,mixed,GRG
scored,GPT-OSS 120B,hard,148,H_148,incorrect,R
scored,GPT-OSS 120B,hard,149,H_149,mixed,GRG
scored,GPT-OSS 120B,hard,150,H_150,mixed,GGR
scored,GPT-OSS 120B,hard,151,H_151,mixed,RGG
scored,GPT-OSS 120B,hard,152,H_152,incorrect,R
scored,GPT-OSS 120B,hard,153,H_153,correct,G
scored,GPT-OSS 120B,hard,154,H_154,mixed,RGG
scored,GPT-OSS 120B,hard,155,H_155,mixed,GGR
scored,GPT-OSS 120B,hard,156,H_156,mixed,RRG
scored,GPT-OSS 120B,hard,157,H_157,correct,G
scored,GPT-OSS 120B,hard,158,H_158,mixed,GGR
scored,GPT-OSS 120B,hard,159,H_159,mixed,RGR
scored,GPT-OSS 120B,hard,160,H_160,mixed,GRG
scored,GPT-OSS 120B,hard,161,H_161,mixed,RGG
scored,GPT-OSS 120B,hard,162,H_162,correct,G
scored,GPT-OSS 120B,hard,163,H_163,correct,G
scored,GPT-OSS 120B,hard,164,H_164,incorrect,R
scored,GPT-OSS 120B,hard,165,H_165,mixed,RGR
scored,GPT-OSS 120B,hard,166,H_166,correct,G
scored,GPT-OSS 120B,hard,167,H_167,mixed,RRG
scored,GPT-OSS 120B,hard,168,H_168,mixed,RRG
scored,GPT-OSS 120B,hard,169,H_169,correct,G
scored,GPT-OSS 120B,hard,170,H_170,mixed,RGG
scored,GPT-OSS 120B,hard,171,H_171,mixed,GRG
scored,GPT-OSS 120B,hard,172,H_172,mixed,RRG
scored,GPT-OSS 120B,hard,173,H_173,correct,G
scored,GPT-OSS 120B,hard,174,H_174,incorrect,R
scored,GPT-OSS 120B,hard,175,H_175,correct,G
scored,GPT-OSS 120B,hard,176,H_176,correct,G
scored,GPT-OSS 120B,hard,177,H_177,correct,G
scored,GPT-OSS 120B,hard,178,H_178,mixed,GRG
scored,GPT-OSS 120B,hard,179,H_179,correct,G
scored,GPT-OSS 120B,hard,180,H_180,mixed,GRR
scored,GPT-OSS 120B,hard,181,H_181,mixed,GRR
scored,GPT-OSS 120B,hard,182,H_182,incorrect,R
scored,GPT-OSS 120B,hard,183,H_183,mixed,GRG
scored,GPT-OSS 120B,hard,184,H_184,mixed,RRG
scored,GPT-OSS 120B,hard,185,H_185,correct,G
scored,GPT-OSS 120B,hard,186,H_186,mixed,RGR
scored,GPT-OSS 120B,hard,187,H_187,correct,G
scored,GPT-OSS 120B,hard,188,H_188,incorrect,R
scored,GPT-OSS 120B,hard,189,H_189,incorrect,R
scored,GPT-OSS 120B,hard,190,H_190,mixed,RGG
scored,GPT-OSS 120B,hard,191,H_191,incorrect,R
scored,GPT-OSS 120B,hard,192,H_192,mixed,GRG
scored,GPT-OSS 120B,hard,193,H_193,correct,G
scored,GPT-OSS 120B,hard,194,H_194,correct,G
scored,GPT-OSS 120B,hard,195,H_195,correct,G
scored,GPT-OSS 120B,hard,196,H_196,correct,G
scored,GPT-OSS 120B,hard,197,H_197,incorrect,R
scored,GPT-OSS 120B,hard,198,H_198,mixed,GGR
scored,GPT-OSS 120B,hard,199,H_199,correct,G
scored,GPT-OSS 120B,hard,200,H_200,correct,G
scored,Llama 3.3 70B Instruct,hard,1,H_001,correct,G
scored,Llama 3.3 70B Instruct,hard,2,H_002,incorrect,R
scored,Llama 3.3 70B Instruct,hard,3,H_003,correct,G
scored,Llama 3.3 70B Instruct,hard,4,H_004,incorrect,R
scored,Llama 3.3 70B Instruct,hard,5,H_005,correct,G
scored,Llama 3.3 70B Instruct,hard,6,H_006,incorrect,R
scored,Llama 3.3 70B Instruct,hard,7,H_007,correct,G
scored,Llama 3.3 70B Instruct,hard,8,H_008,correct,G
scored,Llama 3.3 70B Instruct,hard,9,H_009,correct,G
scored,Llama 3.3 70B Instruct,hard,10,H_010,incorrect,R
scored,Llama 3.3 70B Instruct,hard,11,H_011,correct,G
scored,Llama 3.3 70B Instruct,hard,12,H_012,incorrect,R
scored,Llama 3.3 70B Instruct,hard,13,H_013,correct,G
scored,Llama 3.3 70B Instruct,hard,14,H_014,incorrect,R
scored,Llama 3.3 70B Instruct,hard,15,H_015,correct,G
scored,Llama 3.3 70B Instruct,hard,16,H_016,incorrect,R
scored,Llama 3.3 70B Instruct,hard,17,H_017,correct,G
scored,Llama 3.3 70B Instruct,hard,18,H_018,incorrect,R
scored,Llama 3.3 70B Instruct,hard,19,H_019,correct,G
scored,Llama 3.3 70B Instruct,hard,20,H_020,incorrect,R
scored,Llama 3.3 70B Instruct,hard,21,H_021,correct,G
scored,Llama 3.3 70B Instruct,hard,22,H_022,incorrect,R
scored,Llama 3.3 70B Instruct,hard,23,H_023,correct,G
scored,Llama 3.3 70B Instruct,hard,24,H_024,incorrect,R
scored,Llama 3.3 70B Instruct,hard,25,H_025,correct,G
scored,Llama 3.3 70B Instruct,hard,26,H_026,incorrect,R
scored,Llama 3.3 70B Instruct,hard,27,H_027,correct,G
scored,Llama 3.3 70B Instruct,hard,28,H_028,incorrect,R
scored,Llama 3.3 70B Instruct,hard,29,H_029,correct,G
scored,Llama 3.3 70B Instruct,hard,30,H_030,incorrect,R
scored,Llama 3.3 70B Instruct,hard,31,H_031,correct,G
scored,Llama 3.3 70B Instruct,hard,32,H_032,incorrect,R
scored,Llama 3.3 70B Instruct,hard,33,H_033,correct,G
scored,Llama 3.3 70B Instruct,hard,34,H_034,incorrect,R
scored,Llama 3.3 70B Instruct,hard,35,H_035,correct,G
scored,Llama 3.3 70B Instruct,hard,36,H_036,incorrect,R
scored,Llama 3.3 70B Instruct,hard,37,H_037,correct,G
scored,Llama 3.3 70B Instruct,hard,38,H_038,mixed,RGR
scored,Llama 3.3 70B Instruct,hard,39,H_039,correct,G
scored,Llama 3.3 70B Instruct,hard,40,H_040,incorrect,R
scored,Llama 3.3 70B Instruct,hard,41,H_041,correct,G
scored,Llama 3.3 70B Instruct,hard,42,H_042,incorrect,R
scored,Llama 3.3 70B Instruct,hard,43,H_043,correct,G
scored,Llama 3.3 70B Instruct,hard,44,H_044,incorrect,R
scored,Llama 3.3 70B Instruct,hard,45,H_045,correct,G
scored,Llama 3.3 70B Instruct,hard,46,H_046,incorrect,R
scored,Llama 3.3 70B Instruct,hard,47,H_047,correct,G
scored,Llama 3.3 70B Instruct,hard,48,H_048,incorrect,R
scored,Llama 3.3 70B Instruct,hard,49,H_049,correct,G
scored,Llama 3.3 70B Instruct,hard,50,H_050,incorrect,R
scored,Llama 3.3 70B Instruct,hard,51,H_051,correct,G
scored,Llama 3.3 70B Instruct,hard,52,H_052,incorrect,R
scored,Llama 3.3 70B Instruct,hard,53,H_053,correct,G
scored,Llama 3.3 70B Instruct,hard,54,H_054,incorrect,R
scored,Llama 3.3 70B Instruct,hard,55,H_055,correct,G
scored,Llama 3.3 70B Instruct,hard,56,H_056,incorrect,R
scored,Llama 3.3 70B Instruct,hard,57,H_057,correct,G
scored,Llama 3.3 70B Instruct,hard,58,H_058,incorrect,R
scored,Llama 3.3 70B Instruct,hard,59,H_059,correct,G
scored,Llama 3.3 70B Instruct,hard,60,H_060,incorrect,R
scored,Llama 3.3 70B Instruct,hard,61,H_061,correct,G
scored,Llama 3.3 70B Instruct,hard,62,H_062,incorrect,R
scored,Llama 3.3 70B Instruct,hard,63,H_063,correct,G
scored,Llama 3.3 70B Instruct,hard,64,H_064,incorrect,R
scored,Llama 3.3 70B Instruct,hard,65,H_065,correct,G
scored,Llama 3.3 70B Instruct,hard,66,H_066,incorrect,R
scored,Llama 3.3 70B Instruct,hard,67,H_067,correct,G
scored,Llama 3.3 70B Instruct,hard,68,H_068,incorrect,R
scored,Llama 3.3 70B Instruct,hard,69,H_069,correct,G
scored,Llama 3.3 70B Instruct,hard,70,H_070,incorrect,R
scored,Llama 3.3 70B Instruct,hard,71,H_071,correct,G
scored,Llama 3.3 70B Instruct,hard,72,H_072,incorrect,R
scored,Llama 3.3 70B Instruct,hard,73,H_073,correct,G
scored,Llama 3.3 70B Instruct,hard,74,H_074,incorrect,R
scored,Llama 3.3 70B Instruct,hard,75,H_075,correct,G
scored,Llama 3.3 70B Instruct,hard,76,H_076,incorrect,R
scored,Llama 3.3 70B Instruct,hard,77,H_077,correct,G
scored,Llama 3.3 70B Instruct,hard,78,H_078,incorrect,R
scored,Llama 3.3 70B Instruct,hard,79,H_079,correct,G
scored,Llama 3.3 70B Instruct,hard,80,H_080,incorrect,R
scored,Llama 3.3 70B Instruct,hard,81,H_081,correct,G
scored,Llama 3.3 70B Instruct,hard,82,H_082,incorrect,R
scored,Llama 3.3 70B Instruct,hard,83,H_083,correct,G
scored,Llama 3.3 70B Instruct,hard,84,H_084,incorrect,R
scored,Llama 3.3 70B Instruct,hard,85,H_085,correct,G
scored,Llama 3.3 70B Instruct,hard,86,H_086,incorrect,R
scored,Llama 3.3 70B Instruct,hard,87,H_087,correct,G
scored,Llama 3.3 70B Instruct,hard,88,H_088,incorrect,R
scored,Llama 3.3 70B Instruct,hard,89,H_089,correct,G
scored,Llama 3.3 70B Instruct,hard,90,H_090,incorrect,R
scored,Llama 3.3 70B Instruct,hard,91,H_091,correct,G
scored,Llama 3.3 70B Instruct,hard,92,H_092,incorrect,R
scored,Llama 3.3 70B Instruct,hard,93,H_093,correct,G
scored,Llama 3.3 70B Instruct,hard,94,H_094,incorrect,R
scored,Llama 3.3 70B Instruct,hard,95,H_095,correct,G
scored,Llama 3.3 70B Instruct,hard,96,H_096,incorrect,R
scored,Llama 3.3 70B Instruct,hard,97,H_097,correct,G
scored,Llama 3.3 70B Instruct,hard,98,H_098,incorrect,R
scored,Llama 3.3 70B Instruct,hard,99,H_099,correct,G
scored,Llama 3.3 70B Instruct,hard,100,H_100,incorrect,R
scored,Llama 3.3 70B Instruct,hard,101,H_101,correct,G
scored,Llama 3.3 70B Instruct,hard,102,H_102,incorrect,R
scored,Llama 3.3 70B Instruct,hard,103,H_103,correct,G
scored,Llama 3.3 70B Instruct,hard,104,H_104,incorrect,R
scored,Llama 3.3 70B Instruct,hard,105,H_105,correct,G
scored,Llama 3.3 70B Instruct,hard,106,H_106,incorrect,R
scored,Llama 3.3 70B Instruct,hard,107,H_107,correct,G
scored,Llama 3.3 70B Instruct,hard,108,H_108,incorrect,R
scored,Llama 3.3 70B Instruct,hard,109,H_109,correct,G
scored,Llama 3.3 70B Instruct,hard,110,H_110,incorrect,R
scored,Llama 3.3 70B Instruct,hard,111,H_111,correct,G
scored,Llama 3.3 70B Instruct,hard,112,H_112,incorrect,R
scored,Llama 3.3 70B Instruct,hard,113,H_113,correct,G
scored,Llama 3.3 70B Instruct,hard,114,H_114,incorrect,R
scored,Llama 3.3 70B Instruct,hard,115,H_115,correct,G
scored,Llama 3.3 70B Instruct,hard,116,H_116,incorrect,R
scored,Llama 3.3 70B Instruct,hard,117,H_117,correct,G
scored,Llama 3.3 70B Instruct,hard,118,H_118,incorrect,R
scored,Llama 3.3 70B Instruct,hard,119,H_119,correct,G
scored,Llama 3.3 70B Instruct,hard,120,H_120,incorrect,R
scored,Llama 3.3 70B Instruct,hard,121,H_121,correct,G
scored,Llama 3.3 70B Instruct,hard,122,H_122,incorrect,R
scored,Llama 3.3 70B Instruct,hard,123,H_123,correct,G
scored,Llama 3.3 70B Instruct,hard,124,H_124,incorrect,R
scored,Llama 3.3 70B Instruct,hard,125,H_125,correct,G
scored,Llama 3.3 70B Instruct,hard,126,H_126,incorrect,R
scored,Llama 3.3 70B Instruct,hard,127,H_127,correct,G
scored,Llama 3.3 70B Instruct,hard,128,H_128,incorrect,R
scored,Llama 3.3 70B Instruct,hard,129,H_129,correct,G
scored,Llama 3.3 70B Instruct,hard,130,H_130,incorrect,R
scored,Llama 3.3 70B Instruct,hard,131,H_131,correct,G
scored,Llama 3.3 70B Instruct,hard,132,H_132,incorrect,R
scored,Llama 3.3 70B Instruct,hard,133,H_133,correct,G
scored,Llama 3.3 70B Instruct,hard,134,H_134,incorrect,R
scored,Llama 3.3 70B Instruct,hard,135,H_135,correct,G
scored,Llama 3.3 70B Instruct,hard,136,H_136,incorrect,R
scored,Llama 3.3 70B Instruct,hard,137,H_137,correct,G
scored,Llama 3.3 70B Instruct,hard,138,H_138,incorrect,R
scored,Llama 3.3 70B Instruct,hard,139,H_139,correct,G
scored,Llama 3.3 70B Instruct,hard,140,H_140,incorrect,R
scored,Llama 3.3 70B Instruct,hard,141,H_141,correct,G
scored,Llama 3.3 70B Instruct,hard,142,H_142,incorrect,R
scored,Llama 3.3 70B Instruct,hard,143,H_143,correct,G
scored,Llama 3.3 70B Instruct,hard,144,H_144,incorrect,R
scored,Llama 3.3 70B Instruct,hard,145,H_145,correct,G
scored,Llama 3.3 70B Instruct,hard,146,H_146,incorrect,R
scored,Llama 3.3 70B Instruct,hard,147,H_147,correct,G
scored,Llama 3.3 70B Instruct,hard,148,H_148,incorrect,R
scored,Llama 3.3 70B Instruct,hard,149,H_149,correct,G
scored,Llama 3.3 70B Instruct,hard,150,H_150,incorrect,R
scored,Llama 3.3 70B Instruct,hard,151,H_151,correct,G
scored,Llama 3.3 70B Instruct,hard,152,H_152,incorrect,R
scored,Llama 3.3 70B Instruct,hard,153,H_153,correct,G
scored,Llama 3.3 70B Instruct,hard,154,H_154,incorrect,R
scored,Llama 3.3 70B Instruct,hard,155,H_155,correct,G
scored,Llama 3.3 70B Instruct,hard,156,H_156,incorrect,R
scored,Llama 3.3 70B Instruct,hard,157,H_157,correct,G
scored,Llama 3.3 70B Instruct,hard,158,H_158,incorrect,R
scored,Llama 3.3 70B Instruct,hard,159,H_159,correct,G
scored,Llama 3.3 70B Instruct,hard,160,H_160,incorrect,R
scored,Llama 3.3 70B Instruct,hard,161,H_161,correct,G
scored,Llama 3.3 70B Instruct,hard,162,H_162,incorrect,R
scored,Llama 3.3 70B Instruct,hard,163,H_163,correct,G
scored,Llama 3.3 70B Instruct,hard,164,H_164,incorrect,R
scored,Llama 3.3 70B Instruct,hard,165,H_165,correct,G
scored,Llama 3.3 70B Instruct,hard,166,H_166,incorrect,R
scored,Llama 3.3 70B Instruct,hard,167,H_167,correct,G
scored,Llama 3.3 70B Instruct,hard,168,H_168,incorrect,R
scored,Llama 3.3 70B Instruct,hard,169,H_169,correct,G
scored,Llama 3.3 70B Instruct,hard,170,H_170,incorrect,R
scored,Llama 3.3 70B Instruct,hard,171,H_171,correct,G
scored,Llama 3.3 70B Instruct,hard,172,H_172,incorrect,R
scored,Llama 3.3 70B Instruct,hard,173,H_173,correct,G
scored,Llama 3.3 70B Instruct,hard,174,H_174,incorrect,R
scored,Llama 3.3 70B Instruct,hard,175,H_175,correct,G
scored,Llama 3.3 70B Instruct,hard,176,H_176,incorrect,R
scored,Llama 3.3 70B Instruct,hard,177,H_177,correct,G
scored,Llama 3.3 70B Instruct,hard,178,H_178,incorrect,R
scored,Llama 3.3 70B Instruct,hard,179,H_179,correct,G
scored,Llama 3.3 70B Instruct,hard,180,H_180,incorrect,R
scored,Llama 3.3 70B Instruct,hard,181,H_181,correct,G
scored,Llama 3.3 70B Instruct,hard,182,H_182,incorrect,R
scored,Llama 3.3 70B Instruct,hard,183,H_183,correct,G
scored,Llama 3.3 70B Instruct,hard,184,H_184,incorrect,R
scored,Llama 3.3 70B Instruct,hard,185,H_185,correct,G
scored,Llama 3.3 70B Instruct,hard,186,H_186,incorrect,R
scored,Llama 3.3 70B Instruct,hard,187,H_187,correct,G
scored,Llama 3.3 70B Instruct,hard,188,H_188,incorrect,R
scored,Llama 3.3 70B Instruct,hard,189,H_189,mixed,GGR
scored,Llama 3.3 70B Instruct,hard,190,H_190,incorrect,R
scored,Llama 3.3 70B Instruct,hard,191,H_191,correct,G
scored,Llama 3.3 70B Instruct,hard,192,H_192,incorrect,R
scored,Llama 3.3 70B Instruct,hard,193,H_193,correct,G
scored,Llama 3.3 70B Instruct,hard,194,H_194,incorrect,R
scored,Llama 3.3 70B Instruct,hard,195,H_195,correct,G
scored,Llama 3.3 70B Instruct,hard,196,H_196,incorrect,R
scored,Llama 3.3 70B Instruct,hard,197,H_197,correct,G
scored,Llama 3.3 70B Instruct,hard,198,H_198,incorrect,R
scored,Llama 3.3 70B Instruct,hard,199,H_199,correct,G
scored,Llama 3.3 70B Instruct,hard,200,H_200,incorrect,R
scored,Gemma 4 31B IT,extra_hard,1,EH_001,incorrect,R
scored,Gemma 4 31B IT,extra_hard,2,EH_002,mixed,RRG
scored,Gemma 4 31B IT,extra_hard,3,EH_003,incorrect,R
scored,Gemma 4 31B IT,extra_hard,4,EH_004,incorrect,R
scored,Gemma 4 31B IT,extra_hard,5,EH_005,incorrect,R
scored,Gemma 4 31B IT,extra_hard,6,EH_006,mixed,RGG
scored,Gemma 4 31B IT,extra_hard,7,EH_007,incorrect,R
scored,Gemma 4 31B IT,extra_hard,8,EH_008,incorrect,R
scored,Gemma 4 31B IT,extra_hard,9,EH_009,incorrect,R
